row_idx	col_idx	log2ratio
17	47	0.132114
17	48	0.160904
17	49	0.245574
17	50	0.153082
17	51	0.186495
17	52	0.198096
17	53	0.166832
17	54	0.129718
17	55	0.105662
17	56	0.117993
17	57	0.341475
17	58	0.236229
17	59	0.0620774
17	60	0.0569382
17	61	0.0810514
17	62	0.0525581
17	63	0.542615
17	64	0.406375
17	65	0.124646
17	66	0.100264
17	67	0.0647853
17	68	0.109191
17	69	0.190144
17	70	0.180367
17	71	0.0258835
17	72	0.0157554
17	73	0.232592
17	74	0.180765
17	75	0.0605016
17	76	0.0846476
17	77	0.0338437
17	78	0.0364049
17	79	0.575754
17	80	0.398661
17	81	0.452041
17	82	0.46333
17	83	0.0606396
17	84	0.0418783
17	85	0.180777
17	86	0.138159
17	87	0.0671754
17	88	0.0894973
17	89	0.0694709
17	90	0.129872
18	1	0.148704
18	2	0.266393
18	3	0.0162528
18	4	0.00869736
18	5	0.0735425
18	6	0.0666841
18	7	0.0127109
18	8	0.111097
18	9	0.136702
18	10	0.0807193
18	11	0.313847
18	12	0.486269
18	13	0.195044
18	14	0.400263
18	15	0.0920033
18	16	0.082495
18	17	0.738291
18	18	0
18	19	0.140676
18	20	0.237233
18	21	0.0693351
18	22	0.0126007
18	23	0.0292117
18	24	0.0510838
18	25	0.0893848
18	26	0.0804283
18	27	0.0690237
18	28	0.0464645
18	29	0.552109
18	30	0.549912
18	31	0.145809
18	32	0.120909
18	33	0.191965
18	34	0.228318
18	35	0.167324
18	36	0.187519
18	37	0.0819815
18	38	0.0652242
18	39	0.0462046
18	40	0.0487089
18	41	0.0957075
18	42	0.0726174
18	43	0.0918982
18	44	0.172791
18	45	0.133626
18	46	0.177902
18	47	0.095416
18	48	0.128723
18	49	0.122268
18	50	0.104747
18	51	0.0812565
18	52	0.119666
18	53	0.121302
18	54	0.108646
18	55	0.0726981
18	56	0.132704
18	57	0.277316
18	58	0.265342
18	59	0.0309243
18	60	0.0256451
18	61	0.050702
18	62	0.0744368
18	63	0.489941
18	64	0.510131
18	65	0.107851
18	66	0.117186
18	67	0.0586138
18	68	0.103924
18	69	0.156394
18	70	0.182133
18	71	0.0616459
18	72	0.060516
18	73	0.244985
18	74	0.278949
18	75	0.114374
18	76	0.170215
18	77	0.108767
18	78	0.120666
18	79	0.446784
18	80	0.523148
18	81	0.345502
18	82	0.508294
18	83	0.0358799
18	84	0.0439237
18	85	0.0878201
18	86	0.110346
18	87	0.0876476
18	88	0.0954501
18	89	0.0827683
18	90	0.12877
19	1	0.535962
19	2	0.476197
19	3	0.485357
19	4	0.350404
19	5	0.0292409
19	6	0.0147462
19	7	0.38828
19	8	0.225196
19	9	0.0321632
19	10	0.0231739
19	11	0.236065
19	12	0.144088
19	13	0.258145
19	14	0.153812
19	15	0.124623
19	16	0.015094
19	17	0.167053
19	18	0.140676
19	19	0
19	20	0.771112
19	21	0.0372207
19	22	0
19	23	0.329673
19	24	0.26574
19	25	0.0476496
19	26	0.0219399
19	27	0.033165
19	28	0.0114922
19	29	0.106102
19	30	0.0682804
19	31	0.162137
19	32	0.0986016
19	33	0.408901
19	34	0.320968
19	35	0.113843
19	36	0.0897739
19	37	0.0373896
19	38	0.0189663
19	39	0.0162388
19	40	0.0287605
19	41	0.080508
19	42	0.0328413
19	43	0.164248
19	44	0.163275
19	45	0.189295
19	46	0.173447
19	47	0.213158
19	48	0.225198
19	49	0.177885
19	50	0.16839
19	51	0.17223
19	52	0.143025
19	53	0.19412
19	54	0.173362
19	55	0.139811
19	56	0.138779
19	57	0.393544
19	58	0.420099
19	59	0.198615
19	60	0.125591
19	61	0.21451
19	62	0.158395
19	63	0.208215
19	64	0.164324
19	65	0.139985
19	66	0.0825
19	67	0.237389
19	68	0.165481
19	69	0.581491
19	70	0.505454
19	71	0.019374
19	72	0.0337453
19	73	0.160983
19	74	0.112293
19	75	0.0963154
19	76	0.125847
19	77	0.0590758
19	78	0.0660023
19	79	0.0501802
19	80	0.111987
19	81	0.157326
19	82	0.182659
19	83	0.0840485
19	84	0.019901
19	85	0.179525
19	86	0.0739762
19	87	0.0760146
19	88	0.00930139
19	89	0.101043
19	90	0.126944
20	1	0.553342
20	2	0.629095
20	3	0.373683
20	4	0.380057
20	5	0.0339071
20	6	0.0122784
20	7	0.288166
20	8	0.28106
20	9	0.0414625
20	10	0.00553786
20	11	0.151905
20	12	0.191676
20	13	0.13103
20	14	0.182375
20	15	0.0601013
20	16	0.0219832
20	17	0.234829
20	18	0.237233
20	19	0.771112
20	20	0
20	21	0.0453937
20	22	0.0299375
20	23	0.173729
20	24	0.239615
20	25	0.0440538
20	26	0.0259521
20	27	0.0589897
20	28	0.00690589
20	29	0.160492
20	30	0.142391
20	31	0.0971498
20	32	0.0843189
20	33	0.369646
20	34	0.371223
20	35	0.0712382
20	36	0.0778365
20	37	0.0271756
20	38	0.0154242
20	39	0.00568664
20	40	0.0233811
20	41	0.118022
20	42	0.0599152
20	43	0.131447
20	44	0.162516
20	45	0.166666
20	46	0.18422
20	47	0.227255
20	48	0.228111
20	49	0.183157
20	50	0.172178
20	51	0.173035
20	52	0.148565
20	53	0.205757
20	54	0.199769
20	55	0.132076
20	56	0.141988
20	57	0.504514
20	58	0.565142
20	59	0.279396
20	60	0.24726
20	61	0.263245
20	62	0.253843
20	63	0.281073
20	64	0.300699
20	65	0.0633437
20	66	0.0982356
20	67	0.192672
20	68	0.178362
20	69	0.645478
20	70	0.583281
20	71	0.0174021
20	72	0.020796
20	73	0.136301
20	74	0.136976
20	75	0.071258
20	76	0.111132
20	77	0.0346802
20	78	0.0558866
20	79	0.0951252
20	80	0.141842
20	81	0.223931
20	82	0.254482
20	83	0.10068
20	84	0.0799693
20	85	0.0927877
20	86	0.0928127
20	87	0.0651027
20	88	0.0102656
20	89	0.0722809
20	90	0.12541
21	1	0.0147355
21	2	0.020239
21	3	0.0416965
21	4	0.0237335
21	5	0.38162
21	6	0.308281
21	7	0.0134289
21	8	0.0114296
21	9	0.321817
21	10	0.288812
21	11	0.0350254
21	12	0.000716203
21	13	0.0131237
21	14	0.0203126
21	15	0.407398
21	16	0.460567
21	17	0.0791338
21	18	0.0693351
21	19	0.0372207
21	20	0.0453937
21	21	0
21	22	0.672101
21	23	0.0383958
21	24	0.0586928
21	25	0.33508
21	26	0.351417
21	27	0.435589
21	28	0.451509
21	29	0.124377
21	30	0.148762
21	31	0.196068
21	32	0.150731
21	33	0.0650217
21	34	0.0559754
21	35	0.063051
21	36	0.0483815
21	37	0.247254
21	38	0.223461
21	39	0.232297
21	40	0.22052
21	41	0.313529
21	42	0.25489
21	43	0.115872
21	44	0.1376
21	45	0.0462497
21	46	0.0585614
21	47	0.0933389
21	48	0.148411
21	49	0.0699601
21	50	0.0570916
21	51	0.0918649
21	52	0.0830991
21	53	0.0577571
21	54	0.149515
21	55	0.121613
21	56	0.119704
21	57	0.0235636
21	58	0.0181445
21	59	0.0503714
21	60	0.072009
21	61	0.0387154
21	62	0.0318617
21	63	0.0464428
21	64	0.0184735
21	65	0.0781503
21	66	0.031398
21	67	0.0344533
21	68	0.0252113
21	69	0.0709343
21	70	0.0656789
21	71	0.154547
21	72	0.159876
21	73	0.239216
21	74	0.113264
21	75	0.193748
21	76	0.130931
21	77	0.130799
21	78	0.116216
21	79	0.116807
21	80	0.0982724
21	81	0.248338
21	82	0.168064
21	83	0.401816
21	84	0.382577
21	85	0.222978
21	86	0.215228
21	87	0.158272
21	88	0.141267
21	89	0.150845
21	90	0.124751
22	1	0
22	2	0.0172524
22	3	0.0300644
22	4	0.046368
22	5	0.458699
22	6	0.433157
22	7	0.0132947
22	8	0.0319693
22	9	0.340319
22	10	0.397879
22	11	0.0501778
22	12	0.0160569
22	13	0.0448476
22	14	0.0519929
22	15	0.439757
22	16	0.573075
22	17	0.00122004
22	18	0.0126007
22	19	0
22	20	0.0299375
22	21	0.672101
22	22	0
22	23	0.0182222
22	24	0.0350146
22	25	0.314032
22	26	0.375027
22	27	0.488534
22	28	0.644006
22	29	0.0474496
22	30	0.141222
22	31	0.146043
22	32	0.149495
22	33	0.00331219
22	34	0.00270792
22	35	0.0406461
22	36	0.0426926
22	37	0.187959
22	38	0.163704
22	39	0.29167
22	40	0.332552
22	41	0.172901
22	42	0.256172
22	43	0.115346
22	44	0.166233
22	45	0.052298
22	46	0.0694197
22	47	0.13592
22	48	0.164776
22	49	0.0648239
22	50	0.0549562
22	51	0.0896606
22	52	0.0766867
22	53	0.0789859
22	54	0.157044
22	55	0.173933
22	56	0.180645
22	57	0.0106164
22	58	0.0137046
22	59	0.0730675
22	60	0.113487
22	61	0.00419949
22	62	0.0253441
22	63	0.0205383
22	64	0.0096937
22	65	0.0548407
22	66	0.0316271
22	67	0.0371994
22	68	0.0186041
22	69	0.0476661
22	70	0.0360082
22	71	0.219258
22	72	0.207584
22	73	0.137387
22	74	0.105112
22	75	0.147769
22	76	0.0874146
22	77	0.119654
22	78	0.0968134
22	79	0.087265
22	80	0.0736012
22	81	0.217451
22	82	0.158807
22	83	0.373802
22	84	0.429147
22	85	0.226461
22	86	0.247941
22	87	0.188336
22	88	0.233101
22	89	0.191387
22	90	0.163403
23	1	0.221029
23	2	0.150156
23	3	0.675725
23	4	0.482897
23	5	0.0503717
23	6	0.0406088
23	7	0.615139
23	8	0.33198
23	9	0.0575975
23	10	0.0394598
23	11	0.20765
23	12	0.126883
23	13	0.406064
23	14	0.170519
23	15	0.133132
23	16	0.0234889
23	17	0.0702081
23	18	0.0292117
23	19	0.329673
23	20	0.173729
23	21	0.0383958
23	22	0.0182222
23	23	0
23	24	0.783268
23	25	0.241223
23	26	0.136924
23	27	0.0290009
23	28	0.0125679
23	29	0.0772063
23	30	0.0345428
23	31	0.472383
23	32	0.441554
23	33	0.236399
23	34	0.234134
23	35	0.266495
23	36	0.170069
23	37	0.0473208
23	38	0.0147726
23	39	0.0211612
23	40	0.0173421
23	41	0.0650949
23	42	0.0112558
23	43	0.119416
23	44	0.0926741
23	45	0.148373
23	46	0.100518
23	47	0.0803116
23	48	0.0815065
23	49	0.115567
23	50	0.103083
23	51	0.135292
23	52	0.0701106
23	53	0.123886
23	54	0.103632
23	55	0.0813538
23	56	0.0129889
23	57	0.163098
23	58	0.134632
23	59	0.107603
23	60	0.0504078
23	61	0.116034
23	62	0.109639
23	63	0.11485
23	64	0.0665378
23	65	0.331369
23	66	0.190104
23	67	0.257879
23	68	0.108006
23	69	0.124737
23	70	0.13749
23	71	0.101124
23	72	0.073862
23	73	0.123888
23	74	0.109506
23	75	0.0749011
23	76	0.0554001
23	77	0.0331713
23	78	0.0172768
23	79	0.0186396
23	80	0.0208542
23	81	0.0658553
23	82	0.0428476
23	83	0.0381637
23	84	0.00438497
23	85	0.215334
23	86	0.0308315
23	87	0.077429
23	88	0.04004
23	89	0.0989605
23	90	0.0393536
24	1	0.177701
24	2	0.168504
24	3	0.664497
24	4	0.629617
24	5	0.0623391
24	6	0.0367739
24	7	0.490916
24	8	0.46097
24	9	0.0802584
24	10	0.0722185
24	11	0.152942
24	12	0.183539
24	13	0.267228
24	14	0.255225
24	15	0.0759752
24	16	0.0643628
24	17	0.0488893
24	18	0.0510838
24	19	0.26574
24	20	0.239615
24	21	0.0586928
24	22	0.0350146
24	23	0.783268
24	24	0
24	25	0.207739
24	26	0.220221
24	27	0.0459171
24	28	0.0162725
24	29	0.064541
24	30	0.0331398
24	31	0.370299
24	32	0.519473
24	33	0.202621
24	34	0.276452
24	35	0.231525
24	36	0.168813
24	37	0.0540702
24	38	0.0255523
24	39	0.0306532
24	40	0.0217971
24	41	0.064491
24	42	0.0139272
24	43	0.0880394
24	44	0.0504302
24	45	0.121087
24	46	0.0783504
24	47	0.0633288
24	48	0.0453753
24	49	0.0981273
24	50	0.0914192
24	51	0.112154
24	52	0.0706326
24	53	0.0905943
24	54	0.0965753
24	55	0.060098
24	56	0.019615
24	57	0.12415
24	58	0.142103
24	59	0.0824372
24	60	0.0712824
24	61	0.124888
24	62	0.161972
24	63	0.0923916
24	64	0.0882287
24	65	0.307552
24	66	0.267609
24	67	0.242263
24	68	0.151008
24	69	0.129157
24	70	0.139126
24	71	0.0966492
24	72	0.129361
24	73	0.115396
24	74	0.0673025
24	75	0.0492537
24	76	0.0468036
24	77	0.0502613
24	78	0.0473674
24	79	0.00979711
24	80	0.0309805
24	81	0.0347874
24	82	0.0555006
24	83	0.0374618
24	84	0.0441434
24	85	0.114907
24	86	0.0595674
24	87	0.0814523
24	88	0.0348627
24	89	0.0635942
24	90	0.0388469
25	1	0.0435816
25	2	0.0573344
25	3	0.188673
25	4	0.0885321
25	5	0.655351
25	6	0.515551
25	7	0.0913912
25	8	0.0150538
25	9	0.465891
25	10	0.41081
25	11	0.0672338
25	12	0.00942893
25	13	0.115038
25	14	0.0593385
25	15	0.431061
25	16	0.389017
25	17	0.128331
25	18	0.0893848
25	19	0.0476496
25	20	0.0440538
25	21	0.33508
25	22	0.314032
25	23	0.241223
25	24	0.207739
25	25	0
25	26	0.830946
25	27	0.537313
25	28	0.422084
25	29	0.131912
25	30	0.110663
25	31	0.366926
25	32	0.280497
25	33	0.0560613
25	34	0.0376224
25	35	0.157514
25	36	0.12435
25	37	0.0606487
25	38	0.0472573
25	39	0.182645
25	40	0.135893
25	41	0.0445016
25	42	0.0278883
25	43	0.112955
25	44	0.085252
25	45	0.127212
25	46	0.151585
25	47	0.0702023
25	48	0.0590048
25	49	0.138918
25	50	0.164656
25	51	0.175496
25	52	0.183984
25	53	0.0774738
25	54	0.145874
25	55	0.119007
25	56	0.115914
25	57	0.0803603
25	58	0.0737018
25	59	0.0592796
25	60	0.0490156
25	61	0.0246763
25	62	0.0177656
25	63	0.0516187
25	64	0.0213444
25	65	0.260389
25	66	0.130203
25	67	0.104114
25	68	0.0651786
25	69	0.055125
25	70	0.0893245
25	71	0.228938
25	72	0.200481
25	73	0.196811
25	74	0.117386
25	75	0.100795
25	76	0.0509598
25	77	0.0937725
25	78	0.0787879
25	79	0.163655
25	80	0.175008
25	81	0.195839
25	82	0.151981
25	83	0.139532
25	84	0.159823
25	85	0.259356
25	86	0.195073
25	87	0.188439
25	88	0.183028
25	89	0.166366
25	90	0.135613
26	1	0.0249584
26	2	0.0449268
26	3	0.138656
26	4	0.111199
26	5	0.677477
26	6	0.623266
26	7	0.0591101
26	8	0.0566954
26	9	0.52749
26	10	0.545712
26	11	0.0576202
26	12	0.0155698
26	13	0.0780592
26	14	0.0719308
26	15	0.420872
26	16	0.486664
26	17	0.126404
26	18	0.0804283
26	19	0.0219399
26	20	0.0259521
26	21	0.351417
26	22	0.375027
26	23	0.136924
26	24	0.220221
26	25	0.830946
26	26	0
26	27	0.526875
26	28	0.500015
26	29	0.130516
26	30	0.127647
26	31	0.364563
26	32	0.348657
26	33	0.020251
26	34	0.0354217
26	35	0.110745
26	36	0.123206
26	37	0.036582
26	38	0.0226008
26	39	0.171248
26	40	0.127941
26	41	0.0250058
26	42	0.00960042
26	43	0.102534
26	44	0.0952149
26	45	0.142656
26	46	0.168551
26	47	0.0713053
26	48	0.0681205
26	49	0.162985
26	50	0.158653
26	51	0.190841
26	52	0.200315
26	53	0.0820223
26	54	0.176463
26	55	0.115727
26	56	0.131462
26	57	0.0518163
26	58	0.0461172
26	59	0.0884074
26	60	0.0888137
26	61	0.0179593
26	62	0.0329631
26	63	0.0443109
26	64	0.0271197
26	65	0.197129
26	66	0.162447
26	67	0.10705
26	68	0.119487
26	69	0.0382062
26	70	0.0799396
26	71	0.211533
26	72	0.205524
26	73	0.166211
26	74	0.0797871
26	75	0.0900675
26	76	0.0363341
26	77	0.0799481
26	78	0.085957
26	79	0.157761
26	80	0.203604
26	81	0.207125
26	82	0.178924
26	83	0.117114
26	84	0.199536
26	85	0.20326
26	86	0.251501
26	87	0.150425
26	88	0.206471
26	89	0.147419
26	90	0.171072
27	1	0.0149287
27	2	0.0712968
27	3	0.03227
27	4	0.0195745
27	5	0.676838
27	6	0.56277
27	7	0.00762143
27	8	0.0152587
27	9	0.417863
27	10	0.473922
27	11	0.0193434
27	12	0.0103623
27	13	0.010756
27	14	0.0187457
27	15	0.455782
27	16	0.531869
27	17	0.0221485
27	18	0.0690237
27	19	0.033165
27	20	0.0589897
27	21	0.435589
27	22	0.488534
27	23	0.0290009
27	24	0.0459171
27	25	0.537313
27	26	0.526875
27	27	0
27	28	0.762304
27	29	0.0361925
27	30	0.0714425
27	31	0.13331
27	32	0.102743
27	33	0.0408918
27	34	0.0378543
27	35	0.0521562
27	36	0.0538091
27	37	0.0513723
27	38	0.0462656
27	39	0.277997
27	40	0.282829
27	41	0.0595965
27	42	0.0661058
27	43	0.115945
27	44	0.15212
27	45	0.0746254
27	46	0.102556
27	47	0.0949738
27	48	0.093101
27	49	0.113891
27	50	0.130671
27	51	0.134102
27	52	0.148075
27	53	0.135253
27	54	0.227493
27	55	0.217044
27	56	0.231935
27	57	0.0676133
27	58	0.0840582
27	59	0.0869675
27	60	0.115743
27	61	0.0289618
27	62	0.0190575
27	63	0.00903113
27	64	0.0110173
27	65	0.0611068
27	66	0.0451423
27	67	0.0482386
27	68	0.0313094
27	69	0.0516535
27	70	0.0677043
27	71	0.184655
27	72	0.180921
27	73	0.088611
27	74	0.0627573
27	75	0.113839
27	76	0.0573932
27	77	0.0865028
27	78	0.0548827
27	79	0.0906225
27	80	0.176128
27	81	0.227239
27	82	0.132564
27	83	0.305885
27	84	0.353904
27	85	0.265465
27	86	0.321927
27	87	0.350023
27	88	0.324052
27	89	0.325846
27	90	0.314724
28	1	0.00352287
28	2	0.0268193
28	3	0.00534011
28	4	0.0121692
28	5	0.587216
28	6	0.648027
28	7	0
28	8	0.0344729
28	9	0.404953
28	10	0.562853
28	11	0.00716806
28	12	0.0184022
28	13	0.00746345
28	14	0.0256244
28	15	0.443578
28	16	0.616923
28	17	0.00892859
28	18	0.0464645
28	19	0.0114922
28	20	0.00690589
28	21	0.451509
28	22	0.644006
28	23	0.0125679
28	24	0.0162725
28	25	0.422084
28	26	0.500015
28	27	0.762304
28	28	0
28	29	0.0238977
28	30	0.0840991
28	31	0.0780307
28	32	0.0688357
28	33	0.0144477
28	34	0.012982
28	35	0.0475241
28	36	0.041568
28	37	0.0650133
28	38	0.0962847
28	39	0.351571
28	40	0.336799
28	41	0.0722237
28	42	0.0990328
28	43	0.0699683
28	44	0.114975
28	45	0.03985
28	46	0.0539544
28	47	0.0682954
28	48	0.0718959
28	49	0.0743247
28	50	0.0633341
28	51	0.0862749
28	52	0.0833076
28	53	0.137037
28	54	0.182815
28	55	0.236643
28	56	0.27
28	57	0.01
28	58	0.0252007
28	59	0.0770964
28	60	0.105514
28	61	0.0113267
28	62	0.0337961
28	63	0.0122083
28	64	0.0211257
28	65	0.057726
28	66	0.0188586
28	67	0.0216594
28	68	0.0
28	69	0.0117965
28	70	0.018248
28	71	0.214042
28	72	0.192313
28	73	0.0878724
28	74	0.0830045
28	75	0.139318
28	76	0.0704536
28	77	0.0851069
28	78	0.0585186
28	79	0.0716234
28	80	0.13202
28	81	0.178455
28	82	0.0959841
28	83	0.319657
28	84	0.380845
28	85	0.252264
28	86	0.306063
28	87	0.339015
28	88	0.343993
28	89	0.368492
28	90	0.356326
29	1	0.0772785
29	2	0.118123
29	3	0.0437086
29	4	0.0374974
29	5	0.092756
29	6	0.0151149
29	7	0.0739684
29	8	0.117223
29	9	0.158897
29	10	0.0781915
29	11	0.323884
29	12	0.323248
29	13	0.265696
29	14	0.255359
29	15	0.187925
29	16	0.112878
29	17	0.658078
29	18	0.552109
29	19	0.106102
29	20	0.160492
29	21	0.124377
29	22	0.0474496
29	23	0.0772063
29	24	0.064541
29	25	0.131912
29	26	0.130516
29	27	0.0361925
29	28	0.0238977
29	29	0
29	30	0.656557
29	31	0.26324
29	32	0.218803
29	33	0.144387
29	34	0.188063
29	35	0.0968212
29	36	0.11612
29	37	0.154026
29	38	0.125899
29	39	0.0380046
29	40	0.0507046
29	41	0.186456
29	42	0.0995414
29	43	0.101841
29	44	0.14126
29	45	0.110331
29	46	0.126329
29	47	0.0723672
29	48	0.101907
29	49	0.102608
29	50	0.0686451
29	51	0.0833958
29	52	0.0979132
29	53	0.0535594
29	54	0.0365319
29	55	0.0462712
29	56	0.0616271
29	57	0.180316
29	58	0.100395
29	59	0.000999513
29	60	0.00185461
29	61	0.0319826
29	62	0.0395662
29	63	0.42041
29	64	0.321471
29	65	0.0644512
29	66	0.064385
29	67	0.0200349
29	68	0.0685846
29	69	0.0818728
29	70	0.0935025
29	71	0.0453582
29	72	0.0260701
29	73	0.442948
29	74	0.347047
29	75	0.170135
29	76	0.201185
29	77	0.14855
29	78	0.158634
29	79	0.458975
29	80	0.330713
29	81	0.444449
29	82	0.459614
29	83	0.157297
29	84	0.0899136
29	85	0.154491
29	86	0.140334
29	87	0.100447
29	88	0.0724933
29	89	0.0525419
29	90	0.0684501
30	1	0.0472245
30	2	0.0706261
30	3	0.0200165
30	4	0.0205269
30	5	0.0875382
30	6	0.0543965
30	7	0.0144959
30	8	0.0951503
30	9	0.111609
30	10	0.10969
30	11	0.134694
30	12	0.283775
30	13	0.114366
30	14	0.237387
30	15	0.193692
30	16	0.213956
30	17	0.42865
30	18	0.549912
30	19	0.0682804
30	20	0.142391
30	21	0.148762
30	22	0.141222
30	23	0.0345428
30	24	0.0331398
30	25	0.110663
30	26	0.127647
30	27	0.0714425
30	28	0.0840991
30	29	0.656557
30	30	0
30	31	0.162076
30	32	0.121305
30	33	0.148363
30	34	0.170096
30	35	0.129344
30	36	0.13256
30	37	0.180943
30	38	0.256396
30	39	0.085521
30	40	0.155617
30	41	0.211857
30	42	0.241845
30	43	0.0721831
30	44	0.0789461
30	45	0.0868325
30	46	0.112353
30	47	0.0842304
30	48	0.0992461
30	49	0.016209
30	50	0.0369308
30	51	0.0109461
30	52	0.0518454
30	53	0.0213439
30	54	0.036538
30	55	0.0302652
30	56	0.0606032
30	57	0.0932837
30	58	0.082894
30	59	0.000125242
30	60	0.00625868
30	61	0.00110677
30	62	0.0299964
30	63	0.240344
30	64	0.23232
30	65	0.0381712
30	66	0.0581789
30	67	0.0219038
30	68	0.0554401
30	69	0.0511891
30	70	0.121954
30	71	0.0733203
30	72	0.0753441
30	73	0.346113
30	74	0.523899
30	75	0.248618
30	76	0.361562
30	77	0.257194
30	78	0.327081
30	79	0.421229
30	80	0.432312
30	81	0.363155
30	82	0.467168
30	83	0.190205
30	84	0.208464
30	85	0.0550043
30	86	0.0823357
30	87	0.0960751
30	88	0.099313
30	89	0.049409
30	90	0.0402646
31	1	0.100869
31	2	0.0830245
31	3	0.37255
31	4	0.281601
31	5	0.203775
31	6	0.128855
31	7	0.314398
31	8	0.207587
31	9	0.1681
31	10	0.101422
31	11	0.267548
31	12	0.175894
31	13	0.348384
31	14	0.233183
31	15	0.150991
31	16	0.0935909
31	17	0.217243
31	18	0.145809
31	19	0.162137
31	20	0.0971498
31	21	0.196068
31	22	0.146043
31	23	0.472383
31	24	0.370299
31	25	0.366926
31	26	0.364563
31	27	0.13331
31	28	0.0780307
31	29	0.26324
31	30	0.162076
31	31	0
31	32	0.817293
31	33	0.225387
31	34	0.233097
31	35	0.139354
31	36	0.133958
31	37	0.0950104
31	38	0.040211
31	39	0.0259853
31	40	0.0107484
31	41	0.10406
31	42	0.0417641
31	43	0.153029
31	44	0.161872
31	45	0.128934
31	46	0.161025
31	47	0.13364
31	48	0.140015
31	49	0.126805
31	50	0.145451
31	51	0.144816
31	52	0.135202
31	53	0.120691
31	54	0.102547
31	55	0.0929739
31	56	0.0410423
31	57	0.110283
31	58	0.0612027
31	59	0.0857783
31	60	0.0824238
31	61	0.0591173
31	62	0.061406
31	63	0.159762
31	64	0.120008
31	65	0.128388
31	66	0.0966977
31	67	0.159857
31	68	0.185021
31	69	0.0624323
31	70	0.125144
31	71	0.208819
31	72	0.140883
31	73	0.211922
31	74	0.179716
31	75	0.0697535
31	76	0.109717
31	77	0.0590634
31	78	0.0453533
31	79	0.248702
31	80	0.209389
31	81	0.283828
31	82	0.191387
31	83	0.0616362
31	84	0.0372379
31	85	0.192509
31	86	0.105818
31	87	0.038748
31	88	0.0217175
31	89	0.0623453
31	90	0.0382883
32	1	0.0823316
32	2	0.0979948
32	3	0.37858
32	4	0.348476
32	5	0.189734
32	6	0.146607
32	7	0.300157
32	8	0.320282
32	9	0.167821
32	10	0.122665
32	11	0.249535
32	12	0.227757
32	13	0.310487
32	14	0.308633
32	15	0.109852
32	16	0.126577
32	17	0.136265
32	18	0.120909
32	19	0.0986016
32	20	0.0843189
32	21	0.150731
32	22	0.149495
32	23	0.441554
32	24	0.519473
32	25	0.280497
32	26	0.348657
32	27	0.102743
32	28	0.0688357
32	29	0.218803
32	30	0.121305
32	31	0.817293
32	32	0
32	33	0.13921
32	34	0.231358
32	35	0.122014
32	36	0.110044
32	37	0.070872
32	38	0.0146154
32	39	0.019658
32	40	0.0113225
32	41	0.0556765
32	42	0.0199592
32	43	0.111931
32	44	0.120676
32	45	0.0902872
32	46	0.121402
32	47	0.0911631
32	48	0.0891351
32	49	0.0885821
32	50	0.117274
32	51	0.107444
32	52	0.110607
32	53	0.0899148
32	54	0.0825587
32	55	0.0620648
32	56	0.0312233
32	57	0.0837411
32	58	0.0705793
32	59	0.0712743
32	60	0.0894068
32	61	0.0767363
32	62	0.121528
32	63	0.131058
32	64	0.140828
32	65	0.134669
32	66	0.159209
32	67	0.144313
32	68	0.194164
32	69	0.0243133
32	70	0.0758134
32	71	0.163499
32	72	0.185412
32	73	0.166977
32	74	0.11135
32	75	0.0404706
32	76	0.0612752
32	77	0.0252017
32	78	0.0268628
32	79	0.152237
32	80	0.159779
32	81	0.18448
32	82	0.166409
32	83	0.0479194
32	84	0.0391502
32	85	0.127174
32	86	0.110476
32	87	0.0450042
32	88	0.0221738
32	89	0.0350083
32	90	0.0299039
33	1	0.358308
33	2	0.349699
33	3	0.244713
33	4	0.190514
33	5	0.0133195
33	6	0.00981922
33	7	0.268552
33	8	0.262763
33	9	0.000767882
33	10	0.00405315
33	11	0.141923
33	12	0.187061
33	13	0.13202
33	14	0.11722
33	15	0.0186597
33	16	0.00301278
33	17	0.178891
33	18	0.191965
33	19	0.408901
33	20	0.369646
33	21	0.0650217
33	22	0.00331219
33	23	0.236399
33	24	0.202621
33	25	0.0560613
33	26	0.020251
33	27	0.0408918
33	28	0.0144477
33	29	0.144387
33	30	0.148363
33	31	0.225387
33	32	0.13921
33	33	0
33	34	0.858309
33	35	0.304729
33	36	0.28092
33	37	0.113851
33	38	0.108664
33	39	0.0133898
33	40	0.0518356
33	41	0.18021
33	42	0.139067
33	43	0.117718
33	44	0.113726
33	45	0.162076
33	46	0.185662
33	47	0.140248
33	48	0.135058
33	49	0.112268
33	50	0.151187
33	51	0.0853553
33	52	0.0508753
33	53	0.0755879
33	54	0.0534162
33	55	0.0585687
33	56	0.0809395
33	57	0.369606
33	58	0.393983
33	59	0.227569
33	60	0.199093
33	61	0.390011
33	62	0.361783
33	63	0.203717
33	64	0.263959
33	65	0.109192
33	66	0.146835
33	67	0.414517
33	68	0.412809
33	69	0.284552
33	70	0.345866
33	71	0.0677809
33	72	0.058819
33	73	0.131551
33	74	0.146677
33	75	0.0598555
33	76	0.130557
33	77	0.114657
33	78	0.121982
33	79	0.103226
33	80	0.139717
33	81	0.143027
33	82	0.136654
33	83	0.105085
33	84	0.0592029
33	85	0.0469637
33	86	0.0652452
33	87	0.0240556
33	88	0.027817
33	89	0.00294122
33	90	0.052051
34	1	0.285223
34	2	0.32883
34	3	0.250921
34	4	0.302868
34	5	0.0135962
34	6	0.0158147
34	7	0.242942
34	8	0.400585
34	9	0.0142848
34	10	0.00912281
