row_idx	col_idx	log2ratio
17	46	0.115247
17	47	0.0775727
17	48	0.0688587
17	49	0.178519
17	50	0.0948654
17	51	0.123707
17	52	0.0923084
17	53	0.0767571
17	54	0.0476033
17	55	0.0791427
17	56	0.0557552
17	57	0.356994
17	58	0.213552
17	59	0.0919261
17	60	0.0532658
17	61	0.111409
17	62	0.0536844
17	63	0.512674
17	64	0.347419
17	65	0.106262
17	66	0.0429605
17	67	0.083118
17	68	0.0866296
17	69	0.205896
17	70	0.158983
17	71	0.0157556
17	72	0.0242459
17	73	0.174923
17	74	0.160329
17	75	0.0643647
17	76	0.0819617
17	77	0.07092
17	78	0.0826126
17	79	0.486986
17	80	0.322717
17	81	0.388289
17	82	0.309761
17	83	0.0377755
17	84	0.0427625
17	85	0.114767
17	86	0.0478437
17	87	0.0492712
17	88	0.0512906
17	89	0.0545106
17	90	0.0404608
18	1	0.180783
18	2	0.289886
18	3	0.0244152
18	4	0.0336028
18	5	0.0140442
18	6	0.0203285
18	7	0.0425534
18	8	0.0872636
18	9	0.0228746
18	10	0.0169606
18	11	0.372246
18	12	0.511917
18	13	0.272585
18	14	0.404867
18	15	0.0466296
18	16	0.0467551
18	17	0.683212
18	18	0
18	19	0.144567
18	20	0.218027
18	21	0.0535774
18	22	0.0288907
18	23	0.0382338
18	24	0.0437658
18	25	0.0448935
18	26	0.0392458
18	27	0.0269251
18	28	0.0186452
18	29	0.446937
18	30	0.494171
18	31	0.12406
18	32	0.126083
18	33	0.132838
18	34	0.137625
18	35	0.0878174
18	36	0.137217
18	37	0.0377553
18	38	0.0607033
18	39	0.00489286
18	40	0.0243606
18	41	0.0494487
18	42	0.0455103
18	43	0.0818043
18	44	0.134754
18	45	0.16035
18	46	0.129629
18	47	0.0735063
18	48	0.104122
18	49	0.135028
18	50	0.106812
18	51	0.0788857
18	52	0.11896
18	53	0.0532885
18	54	0.061484
18	55	0.0604922
18	56	0.0831709
18	57	0.306954
18	58	0.310858
18	59	0.0618802
18	60	0.0656916
18	61	0.0911948
18	62	0.086084
18	63	0.408391
18	64	0.480645
18	65	0.0654074
18	66	0.0631793
18	67	0.0789737
18	68	0.101841
18	69	0.197105
18	70	0.163767
18	71	0.011594
18	72	0.0114832
18	73	0.132216
18	74	0.15021
18	75	0.0541766
18	76	0.0826687
18	77	0.0747031
18	78	0.112134
18	79	0.323011
18	80	0.417543
18	81	0.254374
18	82	0.443261
18	83	0.0283813
18	84	0.0415506
18	85	0.0593339
18	86	0.0884257
18	87	0.0289771
18	88	0.0420699
18	89	0.0311674
18	90	0.040049
19	1	0.602954
19	2	0.500108
19	3	0.453482
19	4	0.425417
19	5	0.042436
19	6	0.0271118
19	7	0.356357
19	8	0.257214
19	9	0.0523698
19	10	0.0293497
19	11	0.236193
19	12	0.173028
19	13	0.204266
19	14	0.153696
19	15	0.123322
19	16	0.0851391
19	17	0.174304
19	18	0.144567
19	19	0
19	20	0.802339
19	21	0.0597218
19	22	0.0562651
19	23	0.272244
19	24	0.249593
19	25	0.0454875
19	26	0.0402959
19	27	0.0308412
19	28	0.0230665
19	29	0.148669
19	30	0.105708
19	31	0.124951
19	32	0.100695
19	33	0.349093
19	34	0.294546
19	35	0.0537149
19	36	0.0526287
19	37	0.0759817
19	38	0.0440341
19	39	0.042828
19	40	0.0205793
19	41	0.110599
19	42	0.107764
19	43	0.110251
19	44	0.0867566
19	45	0.104381
19	46	0.0949951
19	47	0.129545
19	48	0.0997009
19	49	0.13884
19	50	0.100632
19	51	0.134897
19	52	0.0887422
19	53	0.101559
19	54	0.0709459
19	55	0.0898239
19	56	0.0504895
19	57	0.437784
19	58	0.387
19	59	0.275874
19	60	0.214898
19	61	0.237545
19	62	0.165745
19	63	0.193518
19	64	0.150346
19	65	0.0829511
19	66	0.0447303
19	67	0.192907
19	68	0.103749
19	69	0.5582
19	70	0.432364
19	71	0.0620475
19	72	0.0740195
19	73	0.222279
19	74	0.170056
19	75	0.138984
19	76	0.154702
19	77	0.126219
19	78	0.110596
19	79	0.104425
19	80	0.0906547
19	81	0.161996
19	82	0.13298
19	83	0.117686
19	84	0.0907922
19	85	0.151263
19	86	0.0717857
19	87	0.0572554
19	88	0.048398
19	89	0.0717745
19	90	0.0365457
20	1	0.572985
20	2	0.622573
20	3	0.306911
20	4	0.419378
20	5	0.0282791
20	6	0.0324794
20	7	0.23202
20	8	0.268709
20	9	0.0320965
20	10	0.0269829
20	11	0.192425
20	12	0.222646
20	13	0.137655
20	14	0.173864
20	15	0.0722929
20	16	0.0652571
20	17	0.218292
20	18	0.218027
20	19	0.802339
20	20	0
20	21	0.0527525
20	22	0.0567193
20	23	0.15532
20	24	0.185794
20	25	0.0295275
20	26	0.0333309
20	27	0.0323624
20	28	0.029417
20	29	0.156015
20	30	0.140856
20	31	0.071463
20	32	0.0702835
20	33	0.343385
20	34	0.345449
20	35	0.0332145
20	36	0.0472832
20	37	0.0581349
20	38	0.0443113
20	39	0.0343812
20	40	0.0228221
20	41	0.103392
20	42	0.103225
20	43	0.104157
20	44	0.0888966
20	45	0.093588
20	46	0.103326
20	47	0.128453
20	48	0.115546
20	49	0.142856
20	50	0.119706
20	51	0.133735
20	52	0.104061
20	53	0.114977
20	54	0.0878076
20	55	0.0951199
20	56	0.0743306
20	57	0.478706
20	58	0.489816
20	59	0.268706
20	60	0.277725
20	61	0.206786
20	62	0.19918
20	63	0.226936
20	64	0.235425
20	65	0.0342735
20	66	0.0363188
20	67	0.175868
20	68	0.126925
20	69	0.617401
20	70	0.527145
20	71	0.0382278
20	72	0.0449309
20	73	0.169919
20	74	0.164951
20	75	0.093538
20	76	0.137368
20	77	0.0934361
20	78	0.0971894
20	79	0.101134
20	80	0.0950548
20	81	0.1803
20	82	0.172542
20	83	0.0975075
20	84	0.0810549
20	85	0.106786
20	86	0.0822205
20	87	0.0412615
20	88	0.039373
20	89	0.0637389
20	90	0.0513135
21	1	0.0490699
21	2	0.0291324
21	3	0.0775058
21	4	0.0571554
21	5	0.387382
21	6	0.333635
21	7	0.0482338
21	8	0.0368925
21	9	0.307948
21	10	0.26506
21	11	0.0490824
21	12	0.0392374
21	13	0.0571904
21	14	0.0699753
21	15	0.419023
21	16	0.344454
21	17	0.0664111
21	18	0.0535774
21	19	0.0597218
21	20	0.0527525
21	21	0
21	22	0.608265
21	23	0.0831834
21	24	0.0894789
21	25	0.36422
21	26	0.388779
21	27	0.477028
21	28	0.427267
21	29	0.161405
21	30	0.15907
21	31	0.18184
21	32	0.164062
21	33	0.0589164
21	34	0.0481053
21	35	0.0688491
21	36	0.0690702
21	37	0.270046
21	38	0.211008
21	39	0.274091
21	40	0.251461
21	41	0.329807
21	42	0.256733
21	43	0.177746
21	44	0.149476
21	45	0.055168
21	46	0.0746878
21	47	0.176909
21	48	0.165741
21	49	0.0704609
21	50	0.0533456
21	51	0.144093
21	52	0.0913084
21	53	0.177465
21	54	0.145118
21	55	0.177461
21	56	0.144781
21	57	0.0471419
21	58	0.0226719
21	59	0.0565493
21	60	0.036457
21	61	0.0538758
21	62	0.0170511
21	63	0.0486652
21	64	0.0288772
21	65	0.0851058
21	66	0.0522436
21	67	0.0435158
21	68	0.0452867
21	69	0.0505532
21	70	0.0458958
21	71	0.193691
21	72	0.182791
21	73	0.208407
21	74	0.146852
21	75	0.173372
21	76	0.151426
21	77	0.101494
21	78	0.10119
21	79	0.118595
21	80	0.0930326
21	81	0.206853
21	82	0.143879
21	83	0.34759
21	84	0.323159
21	85	0.261041
21	86	0.233281
21	87	0.196714
21	88	0.194467
21	89	0.2028
21	90	0.177859
22	1	0.0549317
22	2	0.038068
22	3	0.0727873
22	4	0.0696609
22	5	0.407629
22	6	0.41752
22	7	0.0510652
22	8	0.0573848
22	9	0.330299
22	10	0.336042
22	11	0.0489331
22	12	0.034975
22	13	0.0531424
22	14	0.053368
22	15	0.373992
22	16	0.416138
22	17	0.0473839
22	18	0.0288907
22	19	0.0562651
22	20	0.0567193
22	21	0.608265
22	22	0
22	23	0.0832674
22	24	0.0918027
22	25	0.340347
22	26	0.39323
22	27	0.476203
22	28	0.499785
22	29	0.109977
22	30	0.133346
22	31	0.157586
22	32	0.158914
22	33	0.0612835
22	34	0.0508208
22	35	0.058154
22	36	0.0527288
22	37	0.288021
22	38	0.255211
22	39	0.323571
22	40	0.326489
22	41	0.303548
22	42	0.335894
22	43	0.180703
22	44	0.135678
22	45	0.0632231
22	46	0.0714155
22	47	0.192968
22	48	0.179495
22	49	0.0706621
22	50	0.0636248
22	51	0.138998
22	52	0.0967699
22	53	0.208801
22	54	0.178492
22	55	0.203173
22	56	0.173638
22	57	0.0544078
22	58	0.0350236
22	59	0.0616438
22	60	0.0475896
22	61	0.0580145
22	62	0.0354944
22	63	0.0447608
22	64	0.0162177
22	65	0.069648
22	66	0.0471967
22	67	0.0489575
22	68	0.0527431
22	69	0.0620453
22	70	0.0556924
22	71	0.232083
22	72	0.231629
22	73	0.180839
22	74	0.177403
22	75	0.213156
22	76	0.191761
22	77	0.132242
22	78	0.124645
22	79	0.0868113
22	80	0.056677
22	81	0.182736
22	82	0.109726
22	83	0.365675
22	84	0.410352
22	85	0.251796
22	86	0.256662
22	87	0.206852
22	88	0.228518
22	89	0.231898
22	90	0.212195
23	1	0.193964
23	2	0.112967
23	3	0.689389
23	4	0.524555
23	5	0.133497
23	6	0.0855097
23	7	0.559706
23	8	0.376947
23	9	0.144621
23	10	0.0822577
23	11	0.218855
23	12	0.159097
23	13	0.332522
23	14	0.212543
23	15	0.172497
23	16	0.105716
23	17	0.0725904
23	18	0.0382338
23	19	0.272244
23	20	0.15532
23	21	0.0831834
23	22	0.0832674
23	23	0
23	24	0.83279
23	25	0.293121
23	26	0.253945
23	27	0.112776
23	28	0.090255
23	29	0.0724289
23	30	0.0470813
23	31	0.545284
23	32	0.493061
23	33	0.251436
23	34	0.233276
23	35	0.209573
23	36	0.110732
23	37	0.0741252
23	38	0.0416772
23	39	0.0580111
23	40	0.0323422
23	41	0.0547123
23	42	0.0756216
23	43	0.0593502
23	44	0.04266
23	45	0.112897
23	46	0.0733229
23	47	0.0415998
23	48	0.021172
23	49	0.106558
23	50	0.0845161
23	51	0.11213
23	52	0.0667602
23	53	0.0654417
23	54	0.0275017
23	55	0.0552969
23	56	0.0179651
23	57	0.139682
23	58	0.0779492
23	59	0.0926174
23	60	0.0330083
23	61	0.15044
23	62	0.0845925
23	63	0.0976989
23	64	0.0518707
23	65	0.360914
23	66	0.188846
23	67	0.148413
23	68	0.0937877
23	69	0.0925005
23	70	0.0610451
23	71	0.183878
23	72	0.166967
23	73	0.122013
23	74	0.0962917
23	75	0.0901777
23	76	0.0733733
23	77	0.0663681
23	78	0.046486
23	79	0.0588267
23	80	0.0365051
23	81	0.0762081
23	82	0.038168
23	83	0.0778368
23	84	0.0681304
23	85	0.192406
23	86	0.0608133
23	87	0.138043
23	88	0.127464
23	89	0.0908355
23	90	0.0231114
24	1	0.181716
24	2	0.13534
24	3	0.64011
24	4	0.650944
24	5	0.122783
24	6	0.107356
24	7	0.489232
24	8	0.495539
24	9	0.124604
24	10	0.111095
24	11	0.18403
24	12	0.189816
24	13	0.275395
24	14	0.279727
24	15	0.118359
24	16	0.126484
24	17	0.0710145
24	18	0.0437658
24	19	0.249593
24	20	0.185794
24	21	0.0894789
24	22	0.0918027
24	23	0.83279
24	24	0
24	25	0.259134
24	26	0.280069
24	27	0.0945988
24	28	0.0830664
24	29	0.0820074
24	30	0.0648703
24	31	0.496338
24	32	0.533937
24	33	0.229088
24	34	0.252716
24	35	0.185162
24	36	0.142565
24	37	0.0738775
24	38	0.0416674
24	39	0.0588552
24	40	0.0349635
24	41	0.0586864
24	42	0.0841588
24	43	0.0583338
24	44	0.0503579
24	45	0.110809
24	46	0.0896646
24	47	0.0397314
24	48	0.0208911
24	49	0.1067
24	50	0.0904382
24	51	0.10595
24	52	0.0717273
24	53	0.0627453
24	54	0.0268586
24	55	0.0521697
24	56	0.0174347
24	57	0.143882
24	58	0.0835268
24	59	0.101299
24	60	0.0556786
24	61	0.141757
24	62	0.121509
24	63	0.0933879
24	64	0.0611032
24	65	0.307547
24	66	0.252529
24	67	0.150499
24	68	0.128754
24	69	0.108575
24	70	0.0764639
24	71	0.211669
24	72	0.210081
24	73	0.129534
24	74	0.110703
24	75	0.0841205
24	76	0.0809216
24	77	0.0762243
24	78	0.0675948
24	79	0.0701099
24	80	0.0619162
24	81	0.0966714
24	82	0.0628435
24	83	0.0734766
24	84	0.0716565
24	85	0.161443
24	86	0.0992012
24	87	0.120483
24	88	0.128517
24	89	0.0781582
24	90	0.028373
25	1	0.0434152
25	2	0.02854
25	3	0.196683
25	4	0.0981546
25	5	0.555572
25	6	0.486217
25	7	0.108556
25	8	0.0498206
25	9	0.481305
25	10	0.420975
25	11	0.0781039
25	12	0.0392474
25	13	0.151523
25	14	0.10448
25	15	0.460434
25	16	0.368833
25	17	0.0678027
25	18	0.0448935
25	19	0.0454875
25	20	0.0295275
25	21	0.36422
25	22	0.340347
25	23	0.293121
25	24	0.259134
25	25	0
25	26	0.80341
25	27	0.549127
25	28	0.499965
25	29	0.111218
25	30	0.0868006
25	31	0.403883
25	32	0.333527
25	33	0.0361642
25	34	0.0356597
25	35	0.227316
25	36	0.160882
25	37	0.128754
25	38	0.0764232
25	39	0.154635
25	40	0.129638
25	41	0.091369
25	42	0.0778243
25	43	0.171996
25	44	0.145708
25	45	0.163304
25	46	0.120853
25	47	0.119845
25	48	0.102938
25	49	0.131378
25	50	0.118698
25	51	0.181929
25	52	0.144018
25	53	0.127599
25	54	0.105922
25	55	0.144361
25	56	0.103573
25	57	0.0425913
25	58	0.0212075
25	59	0.0658661
25	60	0.0353514
25	61	0.0340995
25	62	0.00883301
25	63	0.0468829
25	64	0.00979317
25	65	0.258979
25	66	0.131227
25	67	0.141579
25	68	0.109099
25	69	0.0435537
25	70	0.0452269
25	71	0.244418
25	72	0.235912
25	73	0.160965
25	74	0.127848
25	75	0.143653
25	76	0.126195
25	77	0.0998736
25	78	0.0802638
25	79	0.163411
25	80	0.137101
25	81	0.213212
25	82	0.136201
25	83	0.188157
25	84	0.166862
25	85	0.323289
25	86	0.213726
25	87	0.230888
25	88	0.215264
25	89	0.186789
25	90	0.129604
26	1	0.0327625
26	2	0.0158323
26	3	0.167919
26	4	0.118764
26	5	0.55538
26	6	0.568888
26	7	0.102999
26	8	0.0752926
26	9	0.490637
26	10	0.47682
26	11	0.0635632
26	12	0.0493541
26	13	0.127891
26	14	0.117944
26	15	0.437965
26	16	0.426251
26	17	0.0737356
26	18	0.0392458
26	19	0.0402959
26	20	0.0333309
26	21	0.388779
26	22	0.39323
26	23	0.253945
26	24	0.280069
26	25	0.80341
26	26	0
26	27	0.550457
26	28	0.564247
26	29	0.130129
26	30	0.1084
26	31	0.427969
26	32	0.415046
26	33	0.0283721
26	34	0.0343675
26	35	0.190714
26	36	0.159839
26	37	0.12075
26	38	0.0826619
26	39	0.160085
26	40	0.145192
26	41	0.0854946
26	42	0.0889348
26	43	0.166332
26	44	0.149019
26	45	0.148148
26	46	0.119536
26	47	0.115608
26	48	0.101997
26	49	0.12453
26	50	0.105158
26	51	0.180744
26	52	0.145637
26	53	0.135503
26	54	0.107494
26	55	0.141014
26	56	0.100469
26	57	0.035265
26	58	0.0109891
26	59	0.0578676
26	60	0.0312286
26	61	0.0390155
26	62	0.0210538
26	63	0.0417441
26	64	0.00565892
26	65	0.213222
26	66	0.150871
26	67	0.117158
26	68	0.120543
26	69	0.0375841
26	70	0.0357628
26	71	0.24304
26	72	0.266991
26	73	0.181242
26	74	0.151684
26	75	0.154546
26	76	0.142886
26	77	0.0904399
26	78	0.0766227
26	79	0.178091
26	80	0.145995
26	81	0.22697
26	82	0.157266
26	83	0.173496
26	84	0.181681
26	85	0.301415
26	86	0.267345
26	87	0.210918
26	88	0.240594
26	89	0.181747
26	90	0.156282
27	1	0.0390395
27	2	0.0371087
27	3	0.0723659
27	4	0.0438639
27	5	0.709167
27	6	0.637026
27	7	0.0436066
27	8	0.0433686
27	9	0.536582
27	10	0.488541
27	11	0.0408858
27	12	0.0285383
27	13	0.0574251
27	14	0.0568485
27	15	0.522267
27	16	0.450044
27	17	0.0321612
27	18	0.0269251
27	19	0.0308412
27	20	0.0323624
27	21	0.477028
27	22	0.476203
27	23	0.112776
27	24	0.0945988
27	25	0.549127
27	26	0.550457
27	27	0
27	28	0.805256
27	29	0.0691522
27	30	0.0571541
27	31	0.207125
27	32	0.188532
27	33	0.0316585
27	34	0.0338669
27	35	0.0772984
27	36	0.0529967
27	37	0.0901276
27	38	0.0738937
27	39	0.291421
27	40	0.288026
27	41	0.100362
27	42	0.116683
27	43	0.150847
27	44	0.120491
27	45	0.0896484
27	46	0.0977009
27	47	0.139508
27	48	0.113099
27	49	0.107666
27	50	0.0955378
27	51	0.140796
27	52	0.118942
27	53	0.226265
27	54	0.209649
27	55	0.275747
27	56	0.242889
27	57	0.0475449
27	58	0.0331534
27	59	0.0695799
27	60	0.0516607
27	61	0.0390389
27	62	0.0172674
27	63	0.0327863
27	64	0.0115201
27	65	0.102966
27	66	0.0630941
27	67	0.0484935
27	68	0.046574
27	69	0.0358378
27	70	0.0424374
27	71	0.224305
27	72	0.221902
27	73	0.0958652
27	74	0.0944195
27	75	0.143237
27	76	0.0973649
27	77	0.0643748
27	78	0.0609068
27	79	0.087194
27	80	0.0869849
27	81	0.152538
27	82	0.0971692
27	83	0.269298
27	84	0.261209
27	85	0.295506
27	86	0.262019
27	87	0.3438
27	88	0.335183
27	89	0.363821
27	90	0.312058
28	1	0.03668
28	2	0.0262303
28	3	0.0662991
28	4	0.0501619
28	5	0.670608
28	6	0.727019
28	7	0.0423229
28	8	0.054031
28	9	0.524308
28	10	0.563823
28	11	0.0379104
28	12	0.0298429
28	13	0.046932
28	14	0.0534029
28	15	0.497452
28	16	0.505816
28	17	0.0265825
28	18	0.0186452
28	19	0.0230665
28	20	0.029417
28	21	0.427267
28	22	0.499785
28	23	0.090255
28	24	0.0830664
28	25	0.499965
28	26	0.564247
28	27	0.805256
28	28	0
28	29	0.0535029
28	30	0.0498576
28	31	0.202913
28	32	0.191082
28	33	0.0267688
28	34	0.0281957
28	35	0.0661502
28	36	0.0490109
28	37	0.0791058
28	38	0.0707606
28	39	0.277597
28	40	0.305619
28	41	0.0974849
28	42	0.0868517
28	43	0.14448
28	44	0.11183
28	45	0.0716928
28	46	0.0940938
28	47	0.138623
28	48	0.116205
28	49	0.0916234
28	50	0.0829751
28	51	0.129336
28	52	0.103359
28	53	0.240143
28	54	0.217799
28	55	0.283355
28	56	0.262589
28	57	0.0377406
28	58	0.0154054
28	59	0.0623921
28	60	0.0561855
28	61	0.0341052
28	62	0.0234969
28	63	0.035314
28	64	0.00932018
28	65	0.0926519
28	66	0.0665702
28	67	0.0476884
28	68	0.0483586
28	69	0.0339419
28	70	0.0411542
28	71	0.215508
28	72	0.221076
28	73	0.0964999
28	74	0.0923896
28	75	0.142321
28	76	0.0959063
28	77	0.050554
28	78	0.0500965
28	79	0.0865282
28	80	0.0906077
28	81	0.141902
28	82	0.0930757
28	83	0.238209
28	84	0.238185
28	85	0.281079
28	86	0.307201
28	87	0.342153
28	88	0.344021
28	89	0.387522
28	90	0.365064
29	1	0.153628
29	2	0.114837
29	3	0.0786857
29	4	0.0537454
29	5	0.066027
29	6	0.0561895
29	7	0.101447
29	8	0.0953359
29	9	0.0882747
29	10	0.0534816
29	11	0.399417
29	12	0.310815
29	13	0.373082
29	14	0.323085
29	15	0.23268
29	16	0.16628
29	17	0.604371
29	18	0.446937
29	19	0.148669
29	20	0.156015
29	21	0.161405
29	22	0.109977
29	23	0.0724289
29	24	0.0820074
29	25	0.111218
29	26	0.130129
29	27	0.0691522
29	28	0.0535029
29	29	0
29	30	0.670524
29	31	0.21347
29	32	0.204587
29	33	0.0921253
29	34	0.0939473
29	35	0.067111
29	36	0.0884006
29	37	0.171725
29	38	0.094695
29	39	0.0545365
29	40	0.0259201
29	41	0.145699
29	42	0.116968
29	43	0.0930958
29	44	0.116668
29	45	0.101239
29	46	0.0675447
29	47	0.0889203
29	48	0.0753686
29	49	0.102663
29	50	0.0518484
29	51	0.0968631
29	52	0.0657999
29	53	0.056025
29	54	0.0258378
29	55	0.0765616
29	56	0.0322868
29	57	0.191589
29	58	0.0938728
29	59	0.0603664
29	60	0.028726
29	61	0.0868716
29	62	0.0359645
29	63	0.34489
29	64	0.226785
29	65	0.0713583
29	66	0.0194611
29	67	0.0382349
29	68	0.0386807
29	69	0.0906909
29	70	0.0630412
29	71	0.0623476
29	72	0.0631726
29	73	0.410288
29	74	0.324422
29	75	0.186254
29	76	0.20927
29	77	0.208136
29	78	0.21168
29	79	0.442939
29	80	0.305347
29	81	0.473837
29	82	0.306562
29	83	0.168051
29	84	0.1352
29	85	0.149633
29	86	0.0659447
29	87	0.0744016
29	88	0.0690402
29	89	0.0576702
29	90	0.0275199
30	1	0.0934012
30	2	0.117922
30	3	0.0432768
30	4	0.0408921
30	5	0.0425693
30	6	0.0508963
30	7	0.053659
30	8	0.0804984
30	9	0.0540932
30	10	0.0470841
30	11	0.228967
30	12	0.330082
30	13	0.217428
30	14	0.333961
30	15	0.173296
30	16	0.221201
30	17	0.417129
30	18	0.494171
30	19	0.105708
30	20	0.140856
30	21	0.15907
30	22	0.133346
30	23	0.0470813
30	24	0.0648703
30	25	0.0868006
30	26	0.1084
30	27	0.0571541
30	28	0.0498576
30	29	0.670524
30	30	0
30	31	0.138106
30	32	0.146276
30	33	0.0724942
30	34	0.094756
30	35	0.0753483
30	36	0.108073
30	37	0.150846
30	38	0.19082
30	39	0.0436761
30	40	0.0618621
30	41	0.152895
30	42	0.181669
30	43	0.0836763
30	44	0.121595
30	45	0.0742721
30	46	0.0502206
30	47	0.0860951
30	48	0.0867477
30	49	0.0673239
30	50	0.0355796
30	51	0.0560895
30	52	0.0448071
30	53	0.0368604
30	54	0.0206153
30	55	0.0546664
30	56	0.0358271
30	57	0.135262
30	58	0.104867
30	59	0.039974
30	60	0.0328989
30	61	0.0572232
30	62	0.0404885
30	63	0.212471
30	64	0.200495
30	65	0.0313332
30	66	0.0136282
30	67	0.0343047
30	68	0.0451196
30	69	0.0927937
30	70	0.0794798
30	71	0.0654563
30	72	0.0524946
30	73	0.307915
30	74	0.442137
30	75	0.194892
30	76	0.302799
30	77	0.237588
30	78	0.29801
30	79	0.327757
30	80	0.379422
30	81	0.367529
30	82	0.393096
30	83	0.174581
30	84	0.222828
30	85	0.09277
30	86	0.0753025
30	87	0.0462518
30	88	0.0654089
30	89	0.0343269
30	90	0.0250451
31	1	0.0927303
31	2	0.0566204
31	3	0.367138
31	4	0.289125
31	5	0.244348
31	6	0.233661
31	7	0.326273
31	8	0.238499
31	9	0.226066
31	10	0.163269
31	11	0.247906
31	12	0.182794
31	13	0.31468
31	14	0.250592
31	15	0.221034
31	16	0.18186
31	17	0.168598
31	18	0.12406
31	19	0.124951
31	20	0.071463
31	21	0.18184
31	22	0.157586
31	23	0.545284
31	24	0.496338
31	25	0.403883
31	26	0.427969
31	27	0.207125
31	28	0.202913
31	29	0.21347
31	30	0.138106
31	31	0
31	32	0.847669
31	33	0.180281
31	34	0.210267
31	35	0.171476
31	36	0.119123
31	37	0.0620411
31	38	0.0305673
31	39	0.0687285
31	40	0.0377209
31	41	0.0504562
31	42	0.0532461
31	43	0.0977246
31	44	0.0785765
31	45	0.202185
31	46	0.173225
31	47	0.0518885
31	48	0.0322537
31	49	0.155378
31	50	0.129403
31	51	0.153315
31	52	0.126362
31	53	0.0889132
31	54	0.0513536
31	55	0.0690058
31	56	0.0312085
31	57	0.11688
31	58	0.0526058
31	59	0.0581348
31	60	0.03088
31	61	0.082583
31	62	0.0429842
31	63	0.177062
31	64	0.105856
31	65	0.256802
31	66	0.155534
31	67	0.114482
31	68	0.108363
31	69	0.0659066
31	70	0.0578867
31	71	0.336799
31	72	0.311826
31	73	0.157878
31	74	0.155323
31	75	0.113724
31	76	0.0995158
31	77	0.0823016
31	78	0.0792811
31	79	0.242074
31	80	0.208086
31	81	0.242068
31	82	0.123514
31	83	0.0773122
31	84	0.0812209
31	85	0.151065
31	86	0.0925702
31	87	0.125357
31	88	0.132633
31	89	0.0949771
31	90	0.0565449
32	1	0.0897052
32	2	0.0638425
32	3	0.344248
32	4	0.333311
32	5	0.228926
32	6	0.239592
32	7	0.291183
32	8	0.311636
32	9	0.208267
32	10	0.178149
32	11	0.224072
32	12	0.217924
32	13	0.27162
32	14	0.293718
32	15	0.186292
32	16	0.193029
32	17	0.157905
32	18	0.126083
32	19	0.100695
32	20	0.0702835
32	21	0.164062
32	22	0.158914
32	23	0.493061
32	24	0.533937
32	25	0.333527
32	26	0.415046
32	27	0.188532
32	28	0.191082
32	29	0.204587
32	30	0.146276
32	31	0.847669
32	32	0
32	33	0.127214
32	34	0.184631
32	35	0.149275
32	36	0.118305
32	37	0.0605501
32	38	0.031774
32	39	0.0773036
32	40	0.0426953
32	41	0.0537456
32	42	0.0539881
32	43	0.0907484
32	44	0.0817049
32	45	0.183337
32	46	0.167392
32	47	0.0489644
32	48	0.0298062
32	49	0.146851
32	50	0.121917
32	51	0.161966
32	52	0.134521
32	53	0.0975386
32	54	0.0524779
32	55	0.0778986
32	56	0.0355375
32	57	0.105629
32	58	0.0466372
32	59	0.0563271
32	60	0.027534
32	61	0.080542
32	62	0.0619662
32	63	0.165927
32	64	0.110776
32	65	0.237683
32	66	0.188126
32	67	0.0923886
32	68	0.111632
32	69	0.0616857
32	70	0.0570255
32	71	0.291021
32	72	0.311451
32	73	0.163828
32	74	0.146767
32	75	0.102715
32	76	0.0858529
32	77	0.0646511
32	78	0.0667374
32	79	0.217359
32	80	0.208337
32	81	0.232792
32	82	0.135103
32	83	0.0749131
32	84	0.076199
32	85	0.158828
32	86	0.130947
32	87	0.126068
32	88	0.13881
32	89	0.102089
32	90	0.0654884
33	1	0.353057
33	2	0.344447
33	3	0.198093
33	4	0.203757
33	5	0.0312992
33	6	0.0247094
33	7	0.256472
33	8	0.287834
33	9	0.0244079
33	10	0.0193462
33	11	0.168398
33	12	0.22401
33	13	0.118354
33	14	0.158634
33	15	0.0261273
33	16	0.0371864
33	17	0.119315
33	18	0.132838
33	19	0.349093
33	20	0.343385
33	21	0.0589164
33	22	0.0612835
33	23	0.251436
33	24	0.229088
33	25	0.0361642
33	26	0.0283721
33	27	0.0316585
33	28	0.0267688
33	29	0.0921253
33	30	0.0724942
33	31	0.180281
33	32	0.127214
33	33	0
33	34	0.863743
33	35	0.242443
33	36	0.196316
33	37	0.0571366
33	38	0.0375078
33	39	0.0496888
33	40	0.0539039
33	41	0.104889
33	42	0.103769
33	43	0.0642238
33	44	0.0487108
33	45	0.118942
33	46	0.123518
33	47	0.0761361
33	48	0.0627401
33	49	0.10844
33	50	0.146918
33	51	0.100276
33	52	0.070941
33	53	0.0562391
33	54	0.025861
33	55	0.0481011
33	56	0.0374291
33	57	0.385628
33	58	0.364824
33	59	0.255164
33	60	0.209445
33	61	0.487479
33	62	0.404132
33	63	0.270414
33	64	0.319219
33	65	0.190543
33	66	0.194104
33	67	0.412582
33	68	0.370331
33	69	0.256141
33	70	0.288094
33	71	0.0651752
33	72	0.069824
33	73	0.1228
33	74	0.115586
33	75	0.096493
33	76	0.105611
33	77	0.155266
33	78	0.148763
33	79	0.0494901
33	80	0.0539371
33	81	0.0674606
33	82	0.0664583
33	83	0.0905124
33	84	0.10889
33	85	0.0422354
33	86	0.0371619
33	87	0.0176229
33	88	0.0208289
33	89	0.0273629
33	90	0.0154634
34	1	0.280031
34	2	0.350203
34	3	0.175488
34	4	0.256618
34	5	0.0321639
